Date,Comments added
2021-11-03 10:30:00,1796
2021-11-03 10:35:00,2984
2021-11-03 10:40:00,1899
2021-11-03 10:45:00,2400
2021-11-03 10:50:00,3788
2021-11-03 10:55:00,1396
2021-11-03 11:00:00,6164
2021-11-03 11:05:00,1676
2021-11-03 11:10:00,8166
2021-11-03 11:15:00,3853
2021-11-03 11:20:00,3853
2021-11-03 11:25:00,4146
2021-11-03 11:30:00,2853
2021-11-03 11:35:00,5180
2021-11-03 11:40:00,4327
2021-11-03 11:45:00,3885
2021-11-03 11:50:00,2195
2021-11-03 11:55:00,2298
2021-11-03 12:00:00,2368
2021-11-03 12:05:00,5891
2021-11-03 12:10:00,9283
2021-11-03 12:15:00,4924
2021-11-03 12:20:00,4544
2021-11-03 12:25:00,7114
2021-11-03 12:30:00,3033
2021-11-03 12:35:00,6377
2021-11-03 12:40:00,2066
2021-11-03 12:45:00,6486
2021-11-03 12:50:00,6730
2021-11-03 12:55:00,9723
2021-11-03 13:00:00,3721
2021-11-03 13:05:00,2744
2021-11-03 13:10:00,8239
2021-11-03 13:15:00,5457
2021-11-03 13:20:00,1623
2021-11-03 13:25:00,9038
2021-11-03 13:30:00,6324
2021-11-03 13:35:00,8617
2021-11-03 13:40:00,5477
2021-11-03 13:45:00,7529
2021-11-03 13:50:00,8790
2021-11-03 13:55:00,9632
2021-11-03 14:00:00,2644
2021-11-03 14:05:00,8407
2021-11-03 14:10:00,10810
2021-11-03 14:15:00,9754
2021-11-03 14:20:00,1848
2021-11-03 14:25:00,3631
2021-11-03 14:30:00,7188
2021-11-03 14:35:00,10094
2021-11-03 14:40:00,3549
2021-11-03 14:45:00,5729
2021-11-03 14:50:00,7792
2021-11-03 14:55:00,2005
2021-11-03 15:00:00,16317
2021-11-03 15:05:00,5898
2021-11-03 15:10:00,13370
2021-11-03 15:15:00,8130
2021-11-03 15:20:00,4955
2021-11-03 15:25:00,15225
2021-11-03 15:30:00,1491
2021-11-03 15:35:00,3457
2021-11-03 15:40:00,10748
2021-11-03 15:45:00,6041
2021-11-03 15:50:00,7800
2021-11-03 15:55:00,3904
2021-11-03 16:00:00,12425
2021-11-03 16:05:00,6226
2021-11-03 16:10:00,2848
2021-11-03 16:15:00,4683
2021-11-03 16:20:00,4768
2021-11-03 16:25:00,11034
2021-11-03 16:30:00,6215
2021-11-03 16:35:00,13724
2021-11-03 16:40:00,4208
2021-11-03 16:45:00,7183
2021-11-03 16:50:00,6921
2021-11-03 16:55:00,12350
2021-11-03 17:00:00,3369
2021-11-03 17:05:00,18974
2021-11-03 17:10:00,3938
2021-11-03 17:15:00,21348
2021-11-03 17:20:00,7731
2021-11-03 17:25:00,16488
2021-11-03 17:30:00,10594
2021-11-03 17:35:00,11114
2021-11-03 17:40:00,4571
2021-11-03 17:45:00,6244
2021-11-03 17:50:00,1870
2021-11-03 17:55:00,7428
2021-11-03 18:00:00,2188
2021-11-03 18:05:00,3402
2021-11-03 18:10:00,8328
2021-11-03 18:15:00,4828
2021-11-03 18:20:00,3413
2021-11-03 18:25:00,3341
2021-11-03 18:30:00,15327
2021-11-03 18:35:00,4759
2021-11-03 18:40:00,13060
2021-11-03 18:45:00,7203
2021-11-03 18:50:00,7826
2021-11-03 18:55:00,5861
2021-11-03 19:00:00,15142
2021-11-03 19:05:00,5612
2021-11-03 19:10:00,4134
2021-11-03 19:15:00,3341
2021-11-03 19:20:00,14557
2021-11-03 19:25:00,4769
2021-11-03 19:30:00,6368
2021-11-03 19:35:00,10975
2021-11-03 19:40:00,16955
2021-11-03 19:45:00,21824
2021-11-03 19:50:00,14522
2021-11-03 19:55:00,9396
2021-11-03 20:00:00,25539
2021-11-03 20:05:00,10004
2021-11-03 20:10:00,12992
2021-11-03 20:15:00,6175
2021-11-03 20:20:00,6981
2021-11-03 20:25:00,10323
2021-11-03 20:30:00,5058
2021-11-03 20:35:00,3475
2021-11-03 20:40:00,7565
2021-11-03 20:45:00,3598
2021-11-03 20:50:00,6754
2021-11-03 20:55:00,4964
2021-11-03 21:00:00,4308
2021-11-03 21:05:00,10768
2021-11-03 21:10:00,13391
2021-11-03 21:15:00,10857
2021-11-03 21:20:00,8872
2021-11-03 21:25:00,5137
2021-11-03 21:30:00,8407
2021-11-03 21:35:00,18152
2021-11-03 21:40:00,1624
2021-11-03 21:45:00,21932
2021-11-03 21:50:00,4398
2021-11-03 21:55:00,12720
2021-11-03 22:00:00,8033
2021-11-03 22:05:00,10888
2021-11-03 22:10:00,12956
2021-11-03 22:15:00,11854
2021-11-03 22:20:00,18052
2021-11-03 22:25:00,3295
2021-11-03 22:30:00,9290
2021-11-03 22:35:00,7729
2021-11-03 22:40:00,23461
2021-11-03 22:45:00,7319
2021-11-03 22:50:00,11007
2021-11-03 22:55:00,13641
2021-11-03 23:00:00,9010
2021-11-03 23:05:00,10333
2021-11-03 23:10:00,8174
2021-11-03 23:15:00,6582
2021-11-03 23:20:00,3015
2021-11-03 23:25:00,14212
2021-11-03 23:30:00,4759
2021-11-03 23:35:00,7262
2021-11-03 23:40:00,8882
2021-11-03 23:45:00,20002
2021-11-03 23:50:00,10073
2021-11-03 23:55:00,3912
2021-11-04 00:00:00,3324
2021-11-04 00:05:00,1548
2021-11-04 00:10:00,1178
2021-11-04 00:15:00,1220
2021-11-04 00:20:00,3572
2021-11-04 00:25:00,6370
2021-11-04 00:30:00,1084
2021-11-04 00:35:00,3339
2021-11-04 00:40:00,3180
2021-11-04 00:45:00,2177
2021-11-04 00:50:00,5496
2021-11-04 00:55:00,1690
2021-11-04 01:00:00,5848
2021-11-04 01:05:00,7515
2021-11-04 01:10:00,1259
2021-11-04 01:15:00,1994
2021-11-04 01:20:00,2460
2021-11-04 01:25:00,3053
2021-11-04 01:30:00,6417
2021-11-04 01:35:00,5438
2021-11-04 01:40:00,1211
2021-11-04 01:45:00,1901
2021-11-04 01:50:00,5523
2021-11-04 01:55:00,2679
2021-11-04 02:00:00,3381
2021-11-04 02:05:00,3436
2021-11-04 02:10:00,2777
2021-11-04 02:15:00,4691
2021-11-04 02:20:00,3578
2021-11-04 02:25:00,4780
2021-11-04 02:30:00,7360
2021-11-04 02:35:00,1480
2021-11-04 02:40:00,1056
2021-11-04 02:45:00,1168
2021-11-04 02:50:00,4850
2021-11-04 02:55:00,1607
2021-11-04 03:00:00,3761
2021-11-04 03:05:00,1782
2021-11-04 03:10:00,2498
2021-11-04 03:15:00,1672
2021-11-04 03:20:00,3829
2021-11-04 03:25:00,4021
2021-11-04 03:30:00,4813
2021-11-04 03:35:00,7527
2021-11-04 03:40:00,3848
2021-11-04 03:45:00,4228
2021-11-04 03:50:00,2484
2021-11-04 03:55:00,850
2021-11-04 04:00:00,5595
2021-11-04 04:05:00,2232
2021-11-04 04:10:00,6869
2021-11-04 04:15:00,3264
2021-11-04 04:20:00,5825
2021-11-04 04:25:00,3691
2021-11-04 04:30:00,3849
2021-11-04 04:35:00,3579
2021-11-04 04:40:00,1894
2021-11-04 04:45:00,2047
2021-11-04 04:50:00,6468
2021-11-04 04:55:00,1154
2021-11-04 05:00:00,1284
2021-11-04 05:05:00,1172
2021-11-04 05:10:00,7682
2021-11-04 05:15:00,1671
2021-11-04 05:20:00,3849
2021-11-04 05:25:00,1758
2021-11-04 05:30:00,2871
2021-11-04 05:35:00,753
2021-11-04 05:40:00,4786
2021-11-04 05:45:00,3679
2021-11-04 05:50:00,1416
2021-11-04 05:55:00,1428
2021-11-04 06:00:00,4774
2021-11-04 06:05:00,2980
2021-11-04 06:10:00,3756
2021-11-04 06:15:00,2139
2021-11-04 06:20:00,1000
2021-11-04 06:25:00,1426
2021-11-04 06:30:00,2827
2021-11-04 06:35:00,4572
2021-11-04 06:40:00,6895
2021-11-04 06:45:00,566
2021-11-04 06:50:00,6882
2021-11-04 06:55:00,2575
2021-11-04 07:00:00,6319
2021-11-04 07:05:00,4917
2021-11-04 07:10:00,1172
2021-11-04 07:15:00,4974
2021-11-04 07:20:00,7292
2021-11-04 07:25:00,4132
2021-11-04 07:30:00,1747
2021-11-04 07:35:00,6148
2021-11-04 07:40:00,1307
2021-11-04 07:45:00,6682
2021-11-04 07:50:00,1637
2021-11-04 07:55:00,2996
2021-11-04 08:00:00,3718
2021-11-04 08:05:00,1023
2021-11-04 08:10:00,2785
2021-11-04 08:15:00,3777
2021-11-04 08:20:00,2026
2021-11-04 08:25:00,4749
2021-11-04 08:30:00,2164
2021-11-04 08:35:00,933
2021-11-04 08:40:00,1692
2021-11-04 08:45:00,619
2021-11-04 08:50:00,6831
2021-11-04 08:55:00,4139
2021-11-04 09:00:00,1998
2021-11-04 09:05:00,1667
2021-11-04 09:10:00,2179
2021-11-04 09:15:00,1958
2021-11-04 09:20:00,4448
2021-11-04 09:25:00,5870
2021-11-04 09:30:00,839
2021-11-04 09:35:00,1648
2021-11-04 09:40:00,1020
2021-11-04 09:45:00,2349
2021-11-04 09:50:00,5014
2021-11-04 09:55:00,557
2021-11-04 10:00:00,4000
2021-11-04 10:05:00,3025
2021-11-04 10:10:00,2080
2021-11-04 10:15:00,4290
2021-11-04 10:20:00,3314
2021-11-04 10:25:00,3575
2021-11-04 10:30:00,1630
2021-11-04 10:35:00,2132
2021-11-04 10:40:00,4255
2021-11-04 10:45:00,2972
2021-11-04 10:50:00,5091
2021-11-04 10:55:00,8518
2021-11-04 11:00:00,5208
2021-11-04 11:05:00,6896
2021-11-04 11:10:00,6955
2021-11-04 11:15:00,6796
2021-11-04 11:20:00,3439
2021-11-04 11:25:00,3872
2021-11-04 11:30:00,1491
2021-11-04 11:35:00,1975
2021-11-04 11:40:00,3062
2021-11-04 11:45:00,957
2021-11-04 11:50:00,2177
2021-11-04 11:55:00,9311
2021-11-04 12:00:00,4660
2021-11-04 12:05:00,10993
2021-11-04 12:10:00,12399
2021-11-04 12:15:00,8634
2021-11-04 12:20:00,10567
2021-11-04 12:25:00,10780
2021-11-04 12:30:00,1983
2021-11-04 12:35:00,7787
2021-11-04 12:40:00,4915
2021-11-04 12:45:00,10980
2021-11-04 12:50:00,6943
2021-11-04 12:55:00,7595
2021-11-04 13:00:00,5443
2021-11-04 13:05:00,6133
2021-11-04 13:10:00,7235
2021-11-04 13:15:00,6649
2021-11-04 13:20:00,2923
2021-11-04 13:25:00,4590
2021-11-04 13:30:00,5960
2021-11-04 13:35:00,6573
2021-11-04 13:40:00,12534
2021-11-04 13:45:00,10297
2021-11-04 13:50:00,5385
2021-11-04 13:55:00,5532
2021-11-04 14:00:00,9170
2021-11-04 14:05:00,8039
2021-11-04 14:10:00,2897
2021-11-04 14:15:00,3144
2021-11-04 14:20:00,6750
2021-11-04 14:25:00,2012
2021-11-04 14:30:00,8793
2021-11-04 14:35:00,11596
2021-11-04 14:40:00,2890
2021-11-04 14:45:00,2992
2021-11-04 14:50:00,3564
2021-11-04 14:55:00,8798
2021-11-04 15:00:00,6720
2021-11-04 15:05:00,11628
2021-11-04 15:10:00,4747
2021-11-04 15:15:00,8214
2021-11-04 15:20:00,15967
2021-11-04 15:25:00,2520
2021-11-04 15:30:00,19382
2021-11-04 15:35:00,7878
2021-11-04 15:40:00,3785
2021-11-04 15:45:00,2710
2021-11-04 15:50:00,10274
2021-11-04 15:55:00,4256
2021-11-04 16:00:00,10466
2021-11-04 16:05:00,7528
2021-11-04 16:10:00,7420
2021-11-04 16:15:00,3065
2021-11-04 16:20:00,8605
2021-11-04 16:25:00,8643
2021-11-04 16:30:00,13772
2021-11-04 16:35:00,4279
2021-11-04 16:40:00,4399
2021-11-04 16:45:00,4597
2021-11-04 16:50:00,15011
2021-11-04 16:55:00,2094
2021-11-04 17:00:00,9235
2021-11-04 17:05:00,6876
2021-11-04 17:10:00,8110
2021-11-04 17:15:00,7428
2021-11-04 17:20:00,2213
2021-11-04 17:25:00,4388
2021-11-04 17:30:00,10122
2021-11-04 17:35:00,13781
2021-11-04 17:40:00,5404
2021-11-04 17:45:00,10234
2021-11-04 17:50:00,11945
2021-11-04 17:55:00,3284
2021-11-04 18:00:00,3161
2021-11-04 18:05:00,8156
2021-11-04 18:10:00,6854
2021-11-04 18:15:00,12125
2021-11-04 18:20:00,1913
2021-11-04 18:25:00,10362
2021-11-04 18:30:00,13885
2021-11-04 18:35:00,17262
2021-11-04 18:40:00,6680
2021-11-04 18:45:00,9780
2021-11-04 18:50:00,7830
2021-11-04 18:55:00,8426
2021-11-04 19:00:00,7339
2021-11-04 19:05:00,5859
2021-11-04 19:10:00,6176
2021-11-04 19:15:00,26737
2021-11-04 19:20:00,20804
2021-11-04 19:25:00,14808
2021-11-04 19:30:00,7864
2021-11-04 19:35:00,5014
2021-11-04 19:40:00,3370
2021-11-04 19:45:00,12319
2021-11-04 19:50:00,5152
2021-11-04 19:55:00,14800
2021-11-04 20:00:00,2440
2021-11-04 20:05:00,13802
2021-11-04 20:10:00,8281
2021-11-04 20:15:00,4500
2021-11-04 20:20:00,18549
2021-11-04 20:25:00,8581
2021-11-04 20:30:00,7067
2021-11-04 20:35:00,4808
2021-11-04 20:40:00,23702
2021-11-04 20:45:00,16895
2021-11-04 20:50:00,12068
2021-11-04 20:55:00,5307
2021-11-04 21:00:00,6420
2021-11-04 21:05:00,4966
2021-11-04 21:10:00,14474
2021-11-04 21:15:00,13190
2021-11-04 21:20:00,9422
2021-11-04 21:25:00,8240
2021-11-04 21:30:00,10524
2021-11-04 21:35:00,17446
2021-11-04 21:40:00,15891
2021-11-04 21:45:00,9466
2021-11-04 21:50:00,4298
2021-11-04 21:55:00,10979
2021-11-04 22:00:00,6593
2021-11-04 22:05:00,11140
2021-11-04 22:10:00,9623
2021-11-04 22:15:00,13172
2021-11-04 22:20:00,6479
2021-11-04 22:25:00,7242
2021-11-04 22:30:00,17301
2021-11-04 22:35:00,3310
2021-11-04 22:40:00,10140
2021-11-04 22:45:00,6477
2021-11-04 22:50:00,3970
2021-11-04 22:55:00,10781
2021-11-04 23:00:00,3137
2021-11-04 23:05:00,14868
2021-11-04 23:10:00,5303
2021-11-04 23:15:00,9909
2021-11-04 23:20:00,20997
2021-11-04 23:25:00,17419
2021-11-04 23:30:00,13451
2021-11-04 23:35:00,13122
2021-11-04 23:40:00,8538
2021-11-04 23:45:00,13008
2021-11-04 23:50:00,7322
2021-11-04 23:55:00,4816
2021-11-05 00:00:00,2440
2021-11-05 00:05:00,3358
2021-11-05 00:10:00,1548
2021-11-05 00:15:00,2245
2021-11-05 00:20:00,2252
2021-11-05 00:25:00,4824
2021-11-05 00:30:00,1419
2021-11-05 00:35:00,1599
2021-11-05 00:40:00,1335
2021-11-05 00:45:00,4509
2021-11-05 00:50:00,760
2021-11-05 00:55:00,2107
2021-11-05 01:00:00,2937
2021-11-05 01:05:00,6276
2021-11-05 01:10:00,3506
2021-11-05 01:15:00,6220
2021-11-05 01:20:00,2220
2021-11-05 01:25:00,1577
2021-11-05 01:30:00,4672
2021-11-05 01:35:00,1556
2021-11-05 01:40:00,6554
2021-11-05 01:45:00,4191
2021-11-05 01:50:00,5782
2021-11-05 01:55:00,5062
2021-11-05 02:00:00,2166
2021-11-05 02:05:00,4048
2021-11-05 02:10:00,3538
2021-11-05 02:15:00,2639
2021-11-05 02:20:00,1220
2021-11-05 02:25:00,5164
2021-11-05 02:30:00,2985
2021-11-05 02:35:00,6087
2021-11-05 02:40:00,1475
2021-11-05 02:45:00,2071
2021-11-05 02:50:00,1634
2021-11-05 02:55:00,1356
2021-11-05 03:00:00,2727
2021-11-05 03:05:00,828
2021-11-05 03:10:00,1390
2021-11-05 03:15:00,1769
2021-11-05 03:20:00,4421
2021-11-05 03:25:00,5215
2021-11-05 03:30:00,410
2021-11-05 03:35:00,2961
2021-11-05 03:40:00,6513
2021-11-05 03:45:00,3349
2021-11-05 03:50:00,3196
2021-11-05 03:55:00,3916
2021-11-05 04:00:00,3440
2021-11-05 04:05:00,1790
2021-11-05 04:10:00,2456
2021-11-05 04:15:00,1951
2021-11-05 04:20:00,5486
2021-11-05 04:25:00,5929
2021-11-05 04:30:00,2112
2021-11-05 04:35:00,4979
2021-11-05 04:40:00,4534
2021-11-05 04:45:00,1108
2021-11-05 04:50:00,3789
2021-11-05 04:55:00,878
2021-11-05 05:00:00,4156
2021-11-05 05:05:00,5868
2021-11-05 05:10:00,3142
2021-11-05 05:15:00,6333
2021-11-05 05:20:00,4460
2021-11-05 05:25:00,5328
2021-11-05 05:30:00,1443
2021-11-05 05:35:00,1814
2021-11-05 05:40:00,2713
2021-11-05 05:45:00,2163
2021-11-05 05:50:00,7540
2021-11-05 05:55:00,4801
2021-11-05 06:00:00,2088
2021-11-05 06:05:00,1786
2021-11-05 06:10:00,2123
2021-11-05 06:15:00,2478
2021-11-05 06:20:00,5612
2021-11-05 06:25:00,2037
2021-11-05 06:30:00,2251
2021-11-05 06:35:00,1250
2021-11-05 06:40:00,3867
2021-11-05 06:45:00,2510
2021-11-05 06:50:00,4402
2021-11-05 06:55:00,5560
2021-11-05 07:00:00,3293
2021-11-05 07:05:00,3049
2021-11-05 07:10:00,3513
2021-11-05 07:15:00,3002
2021-11-05 07:20:00,3327
2021-11-05 07:25:00,1341
2021-11-05 07:30:00,5127
2021-11-05 07:35:00,6795
2021-11-05 07:40:00,954
2021-11-05 07:45:00,4382
2021-11-05 07:50:00,1894
2021-11-05 07:55:00,4443
2021-11-05 08:00:00,2005
2021-11-05 08:05:00,1700
2021-11-05 08:10:00,646
2021-11-05 08:15:00,991
2021-11-05 08:20:00,7126
2021-11-05 08:25:00,3502
2021-11-05 08:30:00,4132
2021-11-05 08:35:00,3502
2021-11-05 08:40:00,754
2021-11-05 08:45:00,4345
2021-11-05 08:50:00,4449
2021-11-05 08:55:00,3910
2021-11-05 09:00:00,3685
2021-11-05 09:05:00,3264
2021-11-05 09:10:00,2937
2021-11-05 09:15:00,8428
2021-11-05 09:20:00,6673
2021-11-05 09:25:00,5967
2021-11-05 09:30:00,3461
2021-11-05 09:35:00,1232
2021-11-05 09:40:00,2953
2021-11-05 09:45:00,1976
2021-11-05 09:50:00,3933
2021-11-05 09:55:00,1169
2021-11-05 10:00:00,2293
2021-11-05 10:05:00,1616
2021-11-05 10:10:00,1390
2021-11-05 10:15:00,6323
2021-11-05 10:20:00,1423
2021-11-05 10:25:00,3032
2021-11-05 10:30:00,2730
2021-11-05 10:35:00,3939
2021-11-05 10:40:00,6563
2021-11-05 10:45:00,5885
2021-11-05 10:50:00,1032
2021-11-05 10:55:00,2352
2021-11-05 11:00:00,4141
2021-11-05 11:05:00,7515
2021-11-05 11:10:00,5884
2021-11-05 11:15:00,2868
2021-11-05 11:20:00,3749
2021-11-05 11:25:00,3211
2021-11-05 11:30:00,5929
2021-11-05 11:35:00,2086
2021-11-05 11:40:00,4450
2021-11-05 11:45:00,5490
2021-11-05 11:50:00,6248
2021-11-05 11:55:00,1521
2021-11-05 12:00:00,10580
2021-11-05 12:05:00,5847
2021-11-05 12:10:00,5350
2021-11-05 12:15:00,3696
2021-11-05 12:20:00,8033
2021-11-05 12:25:00,12141
2021-11-05 12:30:00,7343
2021-11-05 12:35:00,6745
2021-11-05 12:40:00,5518
2021-11-05 12:45:00,8277
2021-11-05 12:50:00,12444
2021-11-05 12:55:00,3419
2021-11-05 13:00:00,8167
2021-11-05 13:05:00,2974
2021-11-05 13:10:00,6455
2021-11-05 13:15:00,1979
2021-11-05 13:20:00,13998
2021-11-05 13:25:00,8889
2021-11-05 13:30:00,9265
2021-11-05 13:35:00,1431
2021-11-05 13:40:00,9839
2021-11-05 13:45:00,7335
2021-11-05 13:50:00,3333
2021-11-05 13:55:00,2213
2021-11-05 14:00:00,8054
2021-11-05 14:05:00,3790
2021-11-05 14:10:00,4707
2021-11-05 14:15:00,1832
2021-11-05 14:20:00,15828
2021-11-05 14:25:00,4876
2021-11-05 14:30:00,9803
2021-11-05 14:35:00,1552
2021-11-05 14:40:00,3001
2021-11-05 14:45:00,12903
2021-11-05 14:50:00,4521
2021-11-05 14:55:00,6425
2021-11-05 15:00:00,11939
2021-11-05 15:05:00,13948
2021-11-05 15:10:00,5529
2021-11-05 15:15:00,5934
2021-11-05 15:20:00,11398
2021-11-05 15:25:00,12116
2021-11-05 15:30:00,4544
2021-11-05 15:35:00,8088
2021-11-05 15:40:00,4097
2021-11-05 15:45:00,7149
2021-11-05 15:50:00,15011
2021-11-05 15:55:00,5220
2021-11-05 16:00:00,2720
2021-11-05 16:05:00,13846
2021-11-05 16:10:00,2788
2021-11-05 16:15:00,8818
2021-11-05 16:20:00,10936
2021-11-05 16:25:00,6905
2021-11-05 16:30:00,4597
2021-11-05 16:35:00,11747
2021-11-05 16:40:00,12264
2021-11-05 16:45:00,3707
2021-11-05 16:50:00,4440
2021-11-05 16:55:00,11370
2021-11-05 17:00:00,12009
2021-11-05 17:05:00,19812
2021-11-05 17:10:00,17878
2021-11-05 17:15:00,7224
2021-11-05 17:20:00,8263
2021-11-05 17:25:00,3586
2021-11-05 17:30:00,1446
2021-11-05 17:35:00,16612
2021-11-05 17:40:00,12687
2021-11-05 17:45:00,14751
2021-11-05 17:50:00,2579
2021-11-05 17:55:00,4414
2021-11-05 18:00:00,4203
2021-11-05 18:05:00,4036
2021-11-05 18:10:00,6325
2021-11-05 18:15:00,6041
2021-11-05 18:20:00,14825
2021-11-05 18:25:00,5298
2021-11-05 18:30:00,5762
2021-11-05 18:35:00,7135
2021-11-05 18:40:00,4909
2021-11-05 18:45:00,6309
2021-11-05 18:50:00,4161
2021-11-05 18:55:00,3335
2021-11-05 19:00:00,3847
2021-11-05 19:05:00,5069
2021-11-05 19:10:00,5639
2021-11-05 19:15:00,19707
2021-11-05 19:20:00,17328
2021-11-05 19:25:00,9863
2021-11-05 19:30:00,10210
2021-11-05 19:35:00,3551
2021-11-05 19:40:00,8371
2021-11-05 19:45:00,16873
2021-11-05 19:50:00,24185
2021-11-05 19:55:00,14982
2021-11-05 20:00:00,8457
2021-11-05 20:05:00,8804
2021-11-05 20:10:00,13766
2021-11-05 20:15:00,6815
2021-11-05 20:20:00,19253
2021-11-05 20:25:00,20172
2021-11-05 20:30:00,4268
2021-11-05 20:35:00,2764
2021-11-05 20:40:00,6790
2021-11-05 20:45:00,3809
2021-11-05 20:50:00,6104
2021-11-05 20:55:00,21596
2021-11-05 21:00:00,9560
2021-11-05 21:05:00,2520
2021-11-05 21:10:00,4792
2021-11-05 21:15:00,9724
2021-11-05 21:20:00,17453
2021-11-05 21:25:00,15720
2021-11-05 21:30:00,8590
2021-11-05 21:35:00,14312
2021-11-05 21:40:00,7740
2021-11-05 21:45:00,6788
2021-11-05 21:50:00,12307
2021-11-05 21:55:00,5498
2021-11-05 22:00:00,18043
2021-11-05 22:05:00,2608
2021-11-05 22:10:00,9187
2021-11-05 22:15:00,20463
2021-11-05 22:20:00,18162
2021-11-05 22:25:00,12367
2021-11-05 22:30:00,6605
2021-11-05 22:35:00,2663
2021-11-05 22:40:00,13379
2021-11-05 22:45:00,8626
2021-11-05 22:50:00,7166
2021-11-05 22:55:00,5904
2021-11-05 23:00:00,14474
2021-11-05 23:05:00,9356
2021-11-05 23:10:00,12555
2021-11-05 23:15:00,1833
2021-11-05 23:20:00,21631
2021-11-05 23:25:00,3996
2021-11-05 23:30:00,18938
2021-11-05 23:35:00,8505
2021-11-05 23:40:00,3568
2021-11-05 23:45:00,8707
2021-11-05 23:50:00,7418
2021-11-05 23:55:00,14746
2021-11-06 00:00:00,5267
2021-11-06 00:05:00,7197
2021-11-06 00:10:00,3479
2021-11-06 00:15:00,2315
2021-11-06 00:20:00,3159
2021-11-06 00:25:00,4080
2021-11-06 00:30:00,1067
2021-11-06 00:35:00,3147
2021-11-06 00:40:00,6825
2021-11-06 00:45:00,1097
2021-11-06 00:50:00,738
2021-11-06 00:55:00,1336
2021-11-06 01:00:00,2934
2021-11-06 01:05:00,1997
2021-11-06 01:10:00,3525
2021-11-06 01:15:00,3456
2021-11-06 01:20:00,2637
2021-11-06 01:25:00,2713
2021-11-06 01:30:00,5153
2021-11-06 01:35:00,7028
2021-11-06 01:40:00,2490
2021-11-06 01:45:00,2518
2021-11-06 01:50:00,1080
2021-11-06 01:55:00,900
2021-11-06 02:00:00,3042
2021-11-06 02:05:00,6274
2021-11-06 02:10:00,1627
2021-11-06 02:15:00,3282
2021-11-06 02:20:00,2892
2021-11-06 02:25:00,1924
2021-11-06 02:30:00,2914
2021-11-06 02:35:00,3064
2021-11-06 02:40:00,1598
2021-11-06 02:45:00,1315
2021-11-06 02:50:00,4470
2021-11-06 02:55:00,4313
2021-11-06 03:00:00,2901
2021-11-06 03:05:00,731
2021-11-06 03:10:00,3453
2021-11-06 03:15:00,1722
2021-11-06 03:20:00,4761
2021-11-06 03:25:00,4693
2021-11-06 03:30:00,1987
2021-11-06 03:35:00,2494
2021-11-06 03:40:00,1136
2021-11-06 03:45:00,791
2021-11-06 03:50:00,6815
2021-11-06 03:55:00,4246
2021-11-06 04:00:00,1838
2021-11-06 04:05:00,3816
2021-11-06 04:10:00,2861
2021-11-06 04:15:00,4862
2021-11-06 04:20:00,2957
2021-11-06 04:25:00,1320
2021-11-06 04:30:00,3555
2021-11-06 04:35:00,2784
2021-11-06 04:40:00,5096
2021-11-06 04:45:00,6112
2021-11-06 04:50:00,2817
2021-11-06 04:55:00,2117
2021-11-06 05:00:00,2572
2021-11-06 05:05:00,876
2021-11-06 05:10:00,5389
2021-11-06 05:15:00,2971
2021-11-06 05:20:00,805
2021-11-06 05:25:00,1001
2021-11-06 05:30:00,6256
2021-11-06 05:35:00,4587
2021-11-06 05:40:00,2025
2021-11-06 05:45:00,3636
2021-11-06 05:50:00,2006
2021-11-06 05:55:00,5974
2021-11-06 06:00:00,1762
2021-11-06 06:05:00,5263
2021-11-06 06:10:00,1544
2021-11-06 06:15:00,2807
2021-11-06 06:20:00,3512
2021-11-06 06:25:00,3179
2021-11-06 06:30:00,2868
2021-11-06 06:35:00,772
2021-11-06 06:40:00,1874
2021-11-06 06:45:00,1326
2021-11-06 06:50:00,2522
2021-11-06 06:55:00,2475
2021-11-06 07:00:00,1078
2021-11-06 07:05:00,2999
2021-11-06 07:10:00,1908
2021-11-06 07:15:00,4999
2021-11-06 07:20:00,4866
2021-11-06 07:25:00,5134
2021-11-06 07:30:00,950
2021-11-06 07:35:00,3906
2021-11-06 07:40:00,3735
2021-11-06 07:45:00,3422
2021-11-06 07:50:00,2317
2021-11-06 07:55:00,2293
2021-11-06 08:00:00,2756
2021-11-06 08:05:00,2909
2021-11-06 08:10:00,7379
2021-11-06 08:15:00,2818
2021-11-06 08:20:00,1536
2021-11-06 08:25:00,2938
2021-11-06 08:30:00,1640
2021-11-06 08:35:00,8094
2021-11-06 08:40:00,2881
2021-11-06 08:45:00,3636
2021-11-06 08:50:00,3381
2021-11-06 08:55:00,1084
2021-11-06 09:00:00,2370
2021-11-06 09:05:00,3667
2021-11-06 09:10:00,6587
2021-11-06 09:15:00,5610
2021-11-06 09:20:00,4909
2021-11-06 09:25:00,2629
2021-11-06 09:30:00,2283
2021-11-06 09:35:00,3661
2021-11-06 09:40:00,5201
2021-11-06 09:45:00,4647
2021-11-06 09:50:00,2524
2021-11-06 09:55:00,1117
2021-11-06 10:00:00,9780
2021-11-06 10:05:00,3080
2021-11-06 10:10:00,5968
2021-11-06 10:15:00,1785
2021-11-06 10:20:00,6603
2021-11-06 10:25:00,5950
2021-11-06 10:30:00,1492
2021-11-06 10:35:00,1053
2021-11-06 10:40:00,2137
2021-11-06 10:45:00,7733
2021-11-06 10:50:00,5061
2021-11-06 10:55:00,3629
2021-11-06 11:00:00,2078
2021-11-06 11:05:00,1788
2021-11-06 11:10:00,5519
2021-11-06 11:15:00,1295
2021-11-06 11:20:00,8527
2021-11-06 11:25:00,4982
