Transaction_ID,Date,Store,Product,Quantity,Unit_Price,Discount_Percent,Total_Amount,Payment_Method,Customer_Age,Customer_Gender
TXN_022059,2024-08-01,Store_D,RAM,6,2965.17,0,17791.0,Debit Card,39,Male
TXN_022060,2023-02-15,Store_B,Cable,3,196.01,0,588.04,Net Banking,37,Female
TXN_022061,2024-12-11,Store_E,Charger,3,521.17,0,1563.5,Wallet,57,Male
TXN_022062,2024-11-01,Store_A,Router,2,3027.52,5,5752.28,Net Banking,32,Female
TXN_022063,2023-02-06,Store_B,Camera,7,37042.84,0,259299.89,Debit Card,43,Male
TXN_022064,2024-09-03,Store_C,Keyboard,6,1401.61,0,8409.65,Cash,40,Male
TXN_022065,2024-08-22,Store_E,Speaker,3,2872.5,0,8617.5,UPI,43,Other
TXN_022066,2023-06-25,Store_A,Keyboard,6,1159.19,15,5911.89,UPI,31,Male
TXN_022067,2023-12-02,Store_A,Router,2,2756.44,0,5512.88,Wallet,41,Other
TXN_022068,2023-08-01,Store_C,Mouse,2,809.46,5,1537.98,Wallet,32,Female
TXN_022069,2023-04-06,Store_A,Keyboard,8,1110.11,10,7992.81,Cash,32,Female
TXN_022070,2023-07-22,Store_A,Headphones,5,2135.73,0,10678.65,Net Banking,28,Other
TXN_022071,2023-10-23,Store_C,SSD,4,3944.27,15,13410.51,Net Banking,37,Male
TXN_022072,2024-07-20,Store_D,RAM,4,3198.08,0,12792.31,Cash,37,Other
TXN_022073,2023-10-09,Store_A,Speaker,3,3129.26,0,9387.79,Credit Card,19,Female
TXN_022074,2024-10-10,Store_C,Laptop,7,46930.8,0,328515.58,Credit Card,40,Other
TXN_022075,2024-12-20,Store_A,Headphones,6,2405.35,5,13710.5,Net Banking,32,Female
TXN_022076,2023-04-10,Store_A,Mouse,9,607.57,0,5468.11,Cash,51,Other
TXN_022077,2023-05-12,Store_E,Phone,7,32187.53,20,180250.17,Wallet,33,Male
TXN_022078,2023-07-31,Store_A,Camera,2,40430.12,10,72774.22,Credit Card,32,Male
TXN_022079,2023-01-09,Store_E,Speaker,8,2839.54,20,18173.08,Credit Card,20,Male
TXN_022080,2024-10-20,Store_C,Printer,2,13530.78,5,25708.49,UPI,38,Female
TXN_022081,2023-11-04,Store_B,Phone,5,29444.47,0,147222.35,UPI,37,Male
TXN_022082,2023-08-05,Store_D,Printer,8,15057.94,10,108417.19,Wallet,38,Male
TXN_022083,2023-01-27,Store_B,Mouse,8,745.44,15,5069.0,UPI,57,Other
TXN_022084,2024-01-14,Store_B,Monitor,3,18155.84,15,46297.39,Net Banking,35,Other
TXN_022085,2024-08-31,Store_E,Mouse,5,811.42,10,3651.4,Wallet,33,Other
TXN_022086,2023-06-07,Store_E,Monitor,8,23087.61,0,184700.9,Wallet,55,Female
TXN_022087,2023-01-20,Store_E,Headphones,6,1918.49,20,9208.75,Net Banking,47,Female
TXN_022088,2023-10-03,Store_D,Tablet,5,23102.24,5,109735.65,Wallet,32,Other
TXN_022089,2024-04-07,Store_B,Keyboard,9,1211.33,0,10901.93,Cash,44,Male
TXN_022090,2024-06-15,Store_B,SSD,3,3813.05,15,9723.28,Net Banking,44,Female
TXN_022091,2023-10-01,Store_B,Speaker,7,3072.59,5,20432.74,Debit Card,33,Female
TXN_022092,2024-08-31,Store_D,Speaker,9,2549.37,0,22944.31,Debit Card,18,Male
TXN_022093,2023-04-06,Store_C,Charger,4,476.5,0,1905.99,Net Banking,31,Other
TXN_022094,2023-03-23,Store_D,Cable,3,231.52,5,659.82,Credit Card,43,Female
TXN_022095,2024-05-13,Store_A,SSD,4,4451.65,0,17806.58,Debit Card,43,Female
TXN_022096,2023-05-11,Store_E,Keyboard,1,1555.61,0,1555.61,Debit Card,35,Male
TXN_022097,2024-12-05,Store_D,Camera,4,39396.29,0,157585.15,UPI,26,Other
TXN_022098,2023-12-21,Store_A,Cable,9,207.43,0,1866.85,Debit Card,45,Other
TXN_022099,2023-04-19,Store_A,Monitor,5,19296.14,0,96480.72,Net Banking,19,Other
TXN_022100,2023-07-28,Store_A,Phone,8,30845.67,5,234427.07,UPI,44,Other
TXN_022101,2023-09-07,Store_A,Phone,1,28557.82,0,28557.82,Wallet,49,Other
TXN_022102,2024-10-01,Store_A,Monitor,4,20463.52,5,77761.37,Credit Card,52,Other
TXN_022103,2023-10-30,Store_A,Router,5,2349.28,0,11746.38,Debit Card,48,Other
TXN_022104,2024-01-20,Store_C,Printer,1,12085.02,5,11480.77,UPI,45,Male
TXN_022105,2023-08-13,Store_C,RAM,5,3265.13,10,14693.08,Debit Card,22,Other
TXN_022106,2023-04-29,Store_D,Speaker,6,3462.46,0,20774.74,UPI,28,Male
TXN_022107,2024-03-12,Store_E,Phone,6,28842.69,5,164403.32,UPI,9,Female
TXN_022108,2023-10-17,Store_A,Printer,4,18255.22,0,73020.87,Credit Card,37,Male
TXN_022109,2024-07-12,Store_A,Speaker,5,2724.38,0,13621.89,UPI,23,Female
TXN_022110,2024-03-06,Store_D,Camera,2,40481.15,5,76914.19,Net Banking,38,Female
TXN_022111,2023-07-05,Store_C,RAM,1,3361.41,20,2689.12,Cash,18,Female
TXN_022112,2024-07-05,Store_C,Tablet,4,26841.37,0,107365.46,Wallet,49,Other
TXN_022113,2023-11-25,Store_C,Charger,8,516.76,10,3720.7,Cash,37,Female
TXN_022114,2023-08-19,Store_A,Speaker,3,2385.96,10,6442.1,Credit Card,34,Other
TXN_022115,2024-07-18,Store_B,SSD,2,3899.9,10,7019.82,Credit Card,34,Other
TXN_022116,2023-04-30,Store_A,Headphones,2,1656.07,0,3312.13,Debit Card,16,Male
TXN_022117,2024-11-15,Store_D,Keyboard,3,1064.33,25,2394.75,Net Banking,31,Other
TXN_022118,2024-11-14,Store_C,Monitor,8,22135.9,25,132815.42,Net Banking,43,Other
TXN_022119,2023-03-06,Store_C,Camera,7,32434.55,0,227041.86,Wallet,32,Other
TXN_022120,2024-10-02,Store_B,Mouse,7,747.96,0,5235.72,Debit Card,31,Male
TXN_022121,2024-09-08,Store_C,Laptop,1,57812.38,0,57812.38,Debit Card,52,Other
TXN_022122,2023-05-31,Store_C,Speaker,9,2830.5,5,24200.77,UPI,38,Other
TXN_022123,2024-08-26,Store_B,Tablet,7,27621.25,15,164346.42,Credit Card,38,Male
TXN_022124,2024-08-21,Store_E,Printer,6,16282.57,0,97695.45,Credit Card,42,Other
TXN_022125,2023-01-10,Store_E,Router,1,2743.87,10,2469.48,Cash,62,Other
TXN_022126,2024-11-13,Store_B,RAM,8,2850.99,5,21667.56,Debit Card,27,Female
TXN_022127,2023-04-24,Store_B,Headphones,8,1813.2,15,12329.79,Net Banking,20,Other
TXN_022128,2023-12-25,Store_D,Keyboard,8,1012.76,5,7696.99,Net Banking,18,Other
TXN_022129,2024-09-15,Store_D,Keyboard,9,1137.18,0,10234.62,Net Banking,36,Other
TXN_022130,2023-11-07,Store_C,Headphones,1,2122.09,0,2122.09,Wallet,54,Other
TXN_022131,2024-06-24,Store_D,Camera,7,33528.15,20,187757.65,Credit Card,30,Female
TXN_022132,2023-10-21,Store_A,Mouse,7,698.13,0,4886.93,Debit Card,27,Female
TXN_022133,2023-01-02,Store_C,Monitor,5,19229.64,5,91340.79,Credit Card,28,Male
TXN_022134,2023-07-11,Store_C,Laptop,6,53241.91,0,319451.46,Cash,46,Male
TXN_022135,2024-04-05,Store_A,Monitor,5,23141.42,15,98351.05,UPI,41,Other
TXN_022136,2024-09-23,Store_E,Camera,5,38856.99,25,145713.7,Net Banking,22,Other
TXN_022137,2023-12-20,Store_E,Charger,7,472.14,0,3304.98,Net Banking,33,Female
TXN_022138,2024-05-17,Store_C,Keyboard,4,1267.81,0,5071.24,Credit Card,29,Male
TXN_022139,2023-03-11,Store_B,Tablet,5,23750.31,5,112813.98,Net Banking,38,Female
TXN_022140,2024-06-09,Store_A,Cable,5,234.79,15,997.85,UPI,42,Other
TXN_022141,2023-04-14,Store_A,Router,1,2135.07,5,2028.32,Net Banking,45,Female
TXN_022142,2024-07-26,Store_D,Mouse,6,635.59,10,3432.2,Cash,21,Male
TXN_022143,2023-08-13,Store_D,Charger,9,458.98,10,3717.77,UPI,38,Female
TXN_022144,2023-11-05,Store_D,Charger,9,400.81,5,3426.92,Debit Card,56,Female
TXN_022145,2023-12-30,Store_A,Keyboard,9,1343.8,10,10884.8,UPI,51,Male
TXN_022146,2023-12-29,Store_E,Tablet,4,21928.29,0,87713.16,Wallet,24,Female
TXN_022147,2024-09-20,Store_E,Printer,8,15659.15,0,125273.19,Net Banking,30,Male
TXN_022148,2023-06-01,Store_E,Headphones,6,2168.68,0,13012.08,Cash,44,Other
TXN_022149,2024-02-14,Store_A,Phone,5,32936.89,0,164684.43,Debit Card,32,Male
TXN_022150,2023-10-15,Store_B,Cable,6,180.37,20,865.78,Debit Card,40,Male
TXN_022151,2023-04-12,Store_A,RAM,7,3226.96,5,21459.3,Net Banking,36,Other
TXN_022152,2024-10-17,Store_C,Mouse,3,834.61,15,2128.25,UPI,36,Other
TXN_022153,2024-11-30,Store_E,Phone,8,31106.39,20,199080.89,Debit Card,40,Female
TXN_022154,2024-01-29,Store_B,Camera,2,42166.11,25,63249.17,UPI,56,Other
TXN_022155,2024-03-06,Store_C,Router,1,2366.86,20,1893.48,Debit Card,34,Other
TXN_022156,2023-02-18,Store_B,SSD,4,4320.77,15,14690.63,Wallet,36,Other
TXN_022157,2024-03-19,Store_B,Camera,7,38039.74,0,266278.19,Cash,37,Male
TXN_022158,2024-04-02,Store_D,Headphones,6,1850.69,0,11104.11,Net Banking,37,Male
TXN_022159,2024-03-06,Store_D,Headphones,9,2238.51,20,16117.29,Debit Card,33,Other
TXN_022160,2023-01-22,Store_D,Tablet,9,27151.25,10,219925.11,Debit Card,29,Other
TXN_022161,2023-01-11,Store_B,Camera,2,36020.74,20,57633.18,Cash,37,Female
TXN_022162,2024-03-21,Store_B,Laptop,3,64691.75,10,174667.73,UPI,49,Female
TXN_022163,2023-07-07,Store_D,Printer,4,13049.34,0,52197.35,UPI,36,Female
TXN_022164,2024-01-26,Store_C,Router,3,2279.98,10,6155.94,UPI,42,Female
TXN_022165,2024-07-23,Store_A,SSD,4,3947.47,20,12631.9,Debit Card,37,Other
TXN_022166,2024-02-08,Store_D,Monitor,8,18324.33,0,146594.63,Cash,53,Other
TXN_022167,2024-06-16,Store_E,Router,1,2438.78,0,2438.78,Debit Card,42,Male
TXN_022168,2024-12-27,Store_E,Mouse,8,691.33,25,4147.99,UPI,29,Female
TXN_022169,2023-03-04,Store_E,Mouse,8,698.17,10,5026.85,Net Banking,36,Female
TXN_022170,2023-03-19,Store_A,Tablet,2,27704.85,0,55409.7,UPI,36,Male
TXN_022171,2023-12-25,Store_D,Monitor,6,20439.4,10,110372.74,UPI,57,Male
TXN_022172,2023-07-15,Store_D,RAM,8,3150.77,0,25206.14,Cash,41,Male
TXN_022173,2024-07-08,Store_D,Tablet,7,21759.22,0,152314.51,UPI,36,Male
TXN_022174,2024-01-29,Store_E,Speaker,5,3058.97,5,14530.12,UPI,53,Other
TXN_022175,2024-04-29,Store_A,Cable,6,200.66,0,1203.97,Cash,35,Other
TXN_022176,2023-03-28,Store_C,Charger,5,516.67,15,2195.86,Debit Card,14,Female
TXN_022177,2024-06-24,Store_C,Headphones,9,1861.54,20,13403.09,Cash,19,Other
TXN_022178,2023-11-13,Store_A,Printer,7,13980.48,0,97863.33,Wallet,34,Male
TXN_022179,2023-02-25,Store_A,Laptop,1,57518.12,5,54642.21,UPI,24,Female
TXN_022180,2024-10-07,Store_D,Speaker,6,2686.51,0,16119.08,Cash,19,Female
TXN_022181,2024-01-09,Store_C,Charger,4,497.95,25,1493.86,UPI,48,Female
TXN_022182,2023-02-12,Store_C,Camera,5,46441.37,5,220596.49,Debit Card,16,Other
TXN_022183,2023-11-24,Store_E,Phone,5,27196.9,5,129185.28,Cash,38,Other
TXN_022184,2024-09-26,Store_D,Cable,8,220.75,15,1501.1,Net Banking,25,Female
TXN_022185,2023-03-14,Store_D,Mouse,7,894.4,15,5321.67,Cash,52,Male
TXN_022186,2023-07-27,Store_C,Mouse,9,872.21,20,6279.88,Credit Card,44,Female
TXN_022187,2023-06-22,Store_D,SSD,7,4207.32,10,26506.13,Credit Card,40,Male
TXN_022188,2023-04-14,Store_C,Cable,6,258.91,10,1398.11,UPI,19,Female
TXN_022189,2024-09-01,Store_A,SSD,9,4112.82,0,37015.4,Credit Card,54,Male
TXN_022190,2024-01-15,Store_A,Speaker,6,2705.64,10,14610.43,UPI,25,Other
TXN_022191,2023-11-29,Store_B,Printer,9,14284.39,5,122131.55,UPI,31,Female
TXN_022192,2024-05-04,Store_A,Laptop,4,50682.36,0,202729.44,Credit Card,52,Female
TXN_022193,2024-11-24,Store_D,Router,6,2906.04,0,17436.27,Debit Card,37,Female
TXN_022194,2024-12-06,Store_A,Monitor,9,19338.26,0,174044.3,Cash,40,Female
TXN_022195,2024-09-10,Store_E,Printer,3,17043.74,5,48574.65,Debit Card,12,Female
TXN_022196,2024-09-20,Store_E,Phone,5,31174.79,10,140286.56,Cash,49,Other
TXN_022197,2024-02-19,Store_D,RAM,7,3024.2,10,19052.47,Credit Card,36,Other
TXN_022198,2024-03-22,Store_A,Router,4,2401.12,15,8163.81,Net Banking,35,Male
TXN_022199,2024-06-02,Store_D,Tablet,2,23685.94,0,47371.89,Cash,35,Female
TXN_022200,2024-06-24,Store_A,Phone,9,30059.2,5,257006.12,Credit Card,28,Female
TXN_022201,2024-11-23,Store_D,Mouse,2,863.04,0,1726.08,Credit Card,53,Female
TXN_022202,2024-04-15,Store_D,Phone,3,33004.28,20,79210.26,Cash,18,Female
TXN_022203,2024-08-25,Store_D,Cable,2,177.24,25,265.86,Wallet,52,Female
TXN_022204,2024-01-14,Store_A,Phone,4,28537.34,0,114149.37,Net Banking,28,Male
TXN_022205,2024-08-20,Store_C,Cable,9,224.37,15,1716.45,Cash,19,Male
TXN_022206,2024-05-20,Store_B,Printer,2,14548.1,15,24731.77,Debit Card,37,Male
TXN_022207,2024-08-30,Store_A,Phone,9,26982.21,0,242839.88,UPI,35,Male
TXN_022208,2024-12-21,Store_E,Camera,1,39756.73,20,31805.38,Cash,32,Other
TXN_022209,2024-02-10,Store_A,Router,7,2403.6,20,13460.16,Debit Card,21,Female
TXN_022210,2023-07-11,Store_D,Tablet,2,25810.02,15,43877.04,Cash,28,Other
TXN_022211,2024-07-03,Store_D,Mouse,1,790.08,0,790.08,Debit Card,34,Female
TXN_022212,2023-10-07,Store_E,Laptop,4,48638.95,5,184828.0,UPI,28,Female
TXN_022213,2023-02-25,Store_C,Laptop,5,49987.99,0,249939.95,Debit Card,29,Other
TXN_022214,2024-03-30,Store_A,Laptop,1,58047.59,5,55145.21,Cash,30,Female
TXN_022215,2024-04-18,Store_D,RAM,7,3072.65,15,18282.25,UPI,31,Male
TXN_022216,2024-03-23,Store_A,Monitor,6,21093.21,0,126559.25,Wallet,21,Female
TXN_022217,2024-05-13,Store_C,Tablet,9,29481.69,5,252068.44,Wallet,28,Male
TXN_022218,2024-09-11,Store_C,Headphones,3,1879.76,20,4511.43,Wallet,27,Male
TXN_022219,2024-11-16,Store_A,Speaker,7,2983.65,10,18796.99,Cash,26,Female
TXN_022220,2024-12-22,Store_D,Speaker,9,2950.3,0,26552.69,Wallet,45,Female
TXN_022221,2023-05-26,Store_D,Printer,7,14383.4,15,85581.24,Cash,35,Female
TXN_022222,2023-11-05,Store_C,SSD,3,4376.64,0,13129.91,Cash,44,Other
TXN_022223,2024-10-14,Store_D,Phone,8,29285.56,15,199141.78,UPI,34,Other
TXN_022224,2023-11-20,Store_A,Router,4,2598.96,15,8836.48,Credit Card,52,Other
TXN_022225,2023-08-10,Store_C,Speaker,7,2666.96,20,14934.97,Credit Card,19,Other
TXN_022226,2023-12-02,Store_E,SSD,5,3740.95,25,14028.58,Credit Card,38,Female
TXN_022227,2024-12-18,Store_B,Laptop,9,63898.92,10,517581.27,Net Banking,49,Female
TXN_022228,2023-06-08,Store_A,Router,9,2334.38,0,21009.4,Wallet,41,Female
TXN_022229,2023-09-22,Store_B,Camera,3,43626.87,0,130880.62,Wallet,22,Male
TXN_022230,2023-10-25,Store_A,Tablet,7,24045.56,5,159902.97,Net Banking,41,Male
TXN_022231,2023-12-14,Store_E,Printer,2,14500.27,0,29000.54,UPI,45,Male
TXN_022232,2024-08-26,Store_A,Charger,1,494.95,0,494.95,Debit Card,32,Male
TXN_022233,2024-08-22,Store_B,Mouse,1,753.17,5,715.51,Net Banking,40,Other
TXN_022234,2024-09-29,Store_B,Monitor,3,21061.37,0,63184.1,Credit Card,39,Female
TXN_022235,2024-09-26,Store_E,Printer,5,12120.33,0,60601.66,Net Banking,38,Female
TXN_022236,2023-11-15,Store_A,Tablet,8,30224.77,10,217618.35,Net Banking,41,Other
TXN_022237,2023-04-22,Store_B,Speaker,6,2485.34,0,14912.06,Net Banking,36,Female
TXN_022238,2024-01-09,Store_A,Speaker,3,2627.6,5,7488.65,Debit Card,36,Female
TXN_022239,2023-04-04,Store_E,Cable,1,208.54,0,208.54,Cash,39,Other
TXN_022240,2024-11-16,Store_B,Tablet,5,27478.15,10,123651.69,UPI,27,Other
TXN_022241,2023-03-10,Store_C,RAM,8,3394.05,5,25794.76,Net Banking,32,Other
TXN_022242,2024-05-10,Store_E,RAM,7,2530.4,0,17712.77,Cash,36,Other
TXN_022243,2024-05-06,Store_C,Charger,1,474.67,0,474.67,UPI,34,Female
TXN_022244,2024-08-04,Store_A,Camera,2,46255.91,0,92511.81,Cash,19,Female
TXN_022245,2024-03-19,Store_A,Router,3,2668.46,5,7605.12,Wallet,35,Other
TXN_022246,2024-07-19,Store_B,Keyboard,9,1179.2,10,9551.53,Credit Card,24,Female
TXN_022247,2024-06-10,Store_D,Phone,2,29955.24,0,59910.48,UPI,26,Female
TXN_022248,2023-12-11,Store_C,Printer,8,14534.62,20,93021.58,Cash,39,Male
TXN_022249,2024-05-17,Store_B,Laptop,6,58557.58,0,351345.51,Net Banking,42,Other
TXN_022250,2023-12-26,Store_A,SSD,6,3715.34,0,22292.05,Debit Card,39,Other
TXN_022251,2023-09-16,Store_E,SSD,8,4469.27,0,35754.14,Net Banking,47,Other
TXN_022252,2023-01-04,Store_E,Mouse,8,855.54,0,6844.34,Net Banking,48,Male
TXN_022253,2023-01-26,Store_A,Keyboard,7,1095.34,0,7667.35,Wallet,34,Other
TXN_022254,2023-11-26,Store_D,SSD,4,3707.61,0,14830.45,Cash,48,Female
TXN_022255,2024-08-01,Store_D,Router,2,1934.04,5,3674.67,Wallet,26,Female
TXN_022256,2024-05-22,Store_B,Printer,7,16435.55,0,115048.86,Credit Card,41,Other
TXN_022257,2024-08-12,Store_D,Monitor,2,16737.27,20,26779.63,UPI,35,Male
TXN_022258,2024-04-20,Store_A,Headphones,7,1812.88,5,12055.65,Net Banking,32,Female
TXN_022259,2023-08-04,Store_E,Router,9,2345.56,20,16888.02,Net Banking,46,Other
TXN_022260,2024-11-11,Store_B,Laptop,6,46167.53,0,277005.21,UPI,21,Other
TXN_022261,2024-05-19,Store_A,Tablet,9,25624.42,10,207557.83,Net Banking,19,Male
TXN_022262,2024-03-30,Store_E,Monitor,8,22336.01,15,151884.89,Credit Card,40,Female
TXN_022263,2024-06-27,Store_E,Charger,8,479.42,20,3068.3,UPI,34,Other
TXN_022264,2024-10-01,Store_E,Mouse,9,743.7,20,5354.66,Cash,44,Other
TXN_022265,2024-02-24,Store_A,Camera,7,39558.37,5,263063.15,Debit Card,36,Other
TXN_022266,2023-07-08,Store_B,Cable,8,226.03,0,1808.27,Net Banking,53,Male
TXN_022267,2024-12-08,Store_B,Laptop,9,61117.48,0,550057.28,Debit Card,32,Other
TXN_022268,2024-06-18,Store_B,Tablet,7,20439.73,0,143078.14,UPI,31,Male
TXN_022269,2024-09-01,Store_D,Headphones,5,2263.38,15,9619.35,Debit Card,29,Other
TXN_022270,2023-06-30,Store_C,Charger,5,450.37,10,2026.66,Credit Card,25,Female
TXN_022271,2023-03-29,Store_A,Headphones,4,2163.41,15,7355.59,Debit Card,19,Male
TXN_022272,2024-06-03,Store_D,Phone,7,31912.75,5,212219.81,UPI,30,Other
TXN_022273,2024-08-05,Store_D,Camera,3,38489.84,20,92375.61,UPI,34,Other
TXN_022274,2023-05-27,Store_B,Headphones,4,2038.73,0,8154.94,Debit Card,27,Other
TXN_022275,2024-02-16,Store_B,Keyboard,3,1297.49,0,3892.47,Wallet,37,Other
TXN_022276,2024-08-29,Store_C,Printer,6,12920.31,0,77521.87,Cash,44,Other
TXN_022277,2024-07-15,Store_E,SSD,4,4034.83,0,16139.33,Credit Card,33,Other
TXN_022278,2023-12-02,Store_A,Cable,2,221.52,15,376.59,Cash,37,Male
TXN_022279,2024-03-25,Store_A,Speaker,4,2647.07,0,10588.27,Net Banking,24,Male
TXN_022280,2023-11-19,Store_B,Printer,9,15012.99,15,114849.41,Net Banking,38,Other
TXN_022281,2024-11-20,Store_D,Printer,9,15499.61,15,118572.05,Wallet,45,Other
TXN_022282,2024-10-26,Store_E,Charger,8,493.02,0,3944.17,Wallet,41,Female
TXN_022283,2024-06-06,Store_D,Cable,3,222.82,20,534.78,Net Banking,47,Female
TXN_022284,2024-01-12,Store_D,Keyboard,8,964.8,15,6560.64,UPI,43,Female
TXN_022285,2023-02-10,Store_D,Headphones,3,2122.1,10,5729.68,Cash,39,Female
TXN_022286,2024-07-16,Store_E,Charger,9,592.12,0,5329.04,UPI,35,Female
TXN_022287,2024-01-23,Store_A,Router,7,2738.47,0,19169.3,Cash,30,Female
TXN_022288,2024-10-18,Store_A,Cable,3,203.35,0,610.04,Net Banking,38,Female
TXN_022289,2024-11-05,Store_D,Keyboard,1,1242.32,5,1180.2,Net Banking,29,Male
TXN_022290,2024-03-24,Store_C,Router,3,2314.49,20,5554.77,Net Banking,27,Male
TXN_022291,2024-07-11,Store_A,Mouse,7,869.44,5,5781.75,UPI,48,Female
TXN_022292,2024-07-14,Store_E,Monitor,2,22487.34,10,40477.21,Wallet,36,Male
TXN_022293,2023-08-02,Store_D,SSD,6,4431.58,0,26589.48,Debit Card,27,Male
TXN_022294,2023-09-08,Store_B,Speaker,5,2674.84,10,12036.77,Net Banking,27,Male
TXN_022295,2024-09-04,Store_A,Printer,5,17250.27,5,81938.76,UPI,35,Female
TXN_022296,2024-07-16,Store_B,SSD,5,3626.14,0,18130.72,Credit Card,34,Male
TXN_022297,2024-01-11,Store_B,Monitor,3,20456.05,10,55231.34,Debit Card,30,Female
TXN_022298,2024-01-20,Store_A,Monitor,2,20912.73,0,41825.46,Wallet,31,Male
TXN_022299,2023-12-03,Store_B,Speaker,9,3313.07,5,28326.73,Credit Card,34,Other
TXN_022300,2023-08-19,Store_B,Tablet,3,26607.24,5,75830.64,Wallet,29,Female
TXN_022301,2024-07-29,Store_E,Speaker,1,3115.94,0,3115.94,UPI,39,Male
TXN_022302,2023-02-18,Store_D,Cable,6,202.26,5,1152.89,Wallet,39,Other
TXN_022303,2023-11-06,Store_E,Router,6,2529.88,0,15179.3,Debit Card,32,Other
TXN_022304,2023-06-27,Store_D,Tablet,5,25680.42,5,121982.01,Net Banking,24,Male
TXN_022305,2024-03-25,Store_C,Laptop,7,55855.96,10,351892.52,Debit Card,35,Other
TXN_022306,2023-10-15,Store_B,Router,3,2403.12,0,7209.37,Wallet,19,Female
TXN_022307,2023-04-26,Store_C,Laptop,2,57496.41,15,97743.89,Cash,25,Male
TXN_022308,2024-04-09,Store_B,Tablet,1,23659.26,20,18927.41,Credit Card,29,Male
TXN_022309,2023-04-17,Store_E,Router,3,2634.79,0,7904.36,UPI,27,Female
TXN_022310,2023-02-16,Store_D,Phone,6,36079.31,0,216475.86,Debit Card,22,Other
TXN_022311,2023-11-04,Store_C,Cable,2,198.38,0,396.77,Credit Card,32,Male
TXN_022312,2024-02-29,Store_B,RAM,5,3193.42,0,15967.12,UPI,39,Other
TXN_022313,2024-05-19,Store_C,Charger,1,446.55,0,446.55,Net Banking,29,Male
TXN_022314,2023-11-20,Store_A,Laptop,9,55904.96,0,503144.64,Credit Card,38,Female
TXN_022315,2024-10-08,Store_B,Router,5,2193.06,5,10417.03,Wallet,31,Male
TXN_022316,2024-02-17,Store_D,Monitor,7,18855.67,20,105591.74,Debit Card,40,Other
TXN_022317,2024-08-20,Store_D,Keyboard,7,1299.78,0,9098.43,UPI,44,Female
TXN_022318,2024-12-10,Store_A,Speaker,2,3401.02,10,6121.84,Net Banking,35,Female
TXN_022319,2023-04-07,Store_E,Speaker,3,3234.13,0,9702.38,Cash,28,Female
TXN_022320,2023-01-01,Store_C,Router,2,2338.15,20,3741.04,Debit Card,47,Male
TXN_022321,2023-02-03,Store_C,Phone,1,19711.06,0,19711.06,Cash,32,Male
TXN_022322,2023-11-14,Store_B,Charger,6,479.27,0,2875.61,Cash,42,Male
TXN_022323,2023-12-14,Store_A,Cable,9,175.49,0,1579.44,Credit Card,45,Female
TXN_022324,2023-05-11,Store_A,Charger,8,476.25,0,3810.01,UPI,42,Female
TXN_022325,2023-04-21,Store_B,Cable,6,224.15,15,1143.17,Cash,49,Other
TXN_022326,2024-07-12,Store_E,Headphones,3,1942.53,10,5244.83,UPI,23,Female
TXN_022327,2023-05-15,Store_A,Mouse,8,864.31,5,6568.76,Wallet,46,Other
TXN_022328,2024-01-29,Store_B,Cable,1,233.06,5,221.4,Credit Card,44,Female
TXN_022329,2023-08-13,Store_B,Printer,6,16122.92,5,91900.62,Wallet,24,Other
TXN_022330,2023-06-10,Store_B,Tablet,3,32569.18,0,97707.53,Cash,41,Female
TXN_022331,2024-12-18,Store_D,Phone,8,26902.89,5,204461.93,Cash,30,Female
TXN_022332,2024-07-18,Store_D,Tablet,5,21111.9,10,95003.55,Credit Card,52,Other
TXN_022333,2024-08-14,Store_E,Camera,7,36456.66,0,255196.62,Credit Card,27,Male
TXN_022334,2023-06-23,Store_B,Phone,2,29800.47,0,59600.94,Net Banking,27,Other
TXN_022335,2024-01-07,Store_D,Speaker,6,3241.66,15,16532.46,Debit Card,48,Other
TXN_022336,2024-11-22,Store_D,Phone,3,27082.44,0,81247.31,Net Banking,26,Other
TXN_022337,2024-07-07,Store_A,Phone,2,28532.44,20,45651.91,Debit Card,42,Other
TXN_022338,2024-08-31,Store_B,Printer,8,15053.39,0,120427.13,Wallet,40,Male
TXN_022339,2024-01-20,Store_C,Printer,7,13375.07,20,74900.39,Net Banking,39,Female
TXN_022340,2023-06-15,Store_E,RAM,2,2810.9,10,5059.63,Wallet,29,Female
TXN_022341,2024-08-25,Store_E,Phone,6,32516.82,0,195100.94,Cash,18,Female
TXN_022342,2024-02-11,Store_E,Charger,6,524.27,0,3145.64,Wallet,25,Male
TXN_022343,2024-12-11,Store_D,RAM,4,2820.96,5,10719.64,UPI,28,Male
TXN_022344,2023-08-31,Store_C,RAM,5,2733.02,0,13665.1,UPI,22,Male
TXN_022345,2024-08-10,Store_B,Tablet,8,23801.56,20,152329.98,Net Banking,28,Female
TXN_022346,2024-04-06,Store_B,Speaker,9,3066.51,5,26218.65,Net Banking,36,Male
TXN_022347,2023-11-19,Store_B,RAM,2,3049.16,0,6098.31,UPI,49,Male
TXN_022348,2023-08-19,Store_C,SSD,1,4095.71,20,3276.56,Credit Card,-4,Other
TXN_022349,2024-07-22,Store_E,Headphones,4,2109.51,0,8438.03,UPI,31,Male
TXN_022350,2023-10-21,Store_E,SSD,8,4631.81,0,37054.51,Cash,41,Male
TXN_022351,2024-04-03,Store_A,Tablet,2,27562.36,0,55124.72,Net Banking,32,Male
TXN_022352,2024-06-14,Store_B,Monitor,3,19020.5,0,57061.5,Credit Card,22,Other
