Date,Watch time (hours)
2021-09-21 19:40:00,218937.14
2021-09-21 19:45:00,143257.89
2021-09-21 19:50:00,105380.15
2021-09-21 19:55:00,74605.41
2021-09-21 20:00:00,83537.04
2021-09-21 20:05:00,74266.43
2021-09-21 20:10:00,114540.38
2021-09-21 20:15:00,72716.69
2021-09-21 20:20:00,177792.58
2021-09-21 20:25:00,129766.96
2021-09-21 20:30:00,75725.19
2021-09-21 20:35:00,108187.83
2021-09-21 20:40:00,123480.51
2021-09-21 20:45:00,72653.78
2021-09-21 20:50:00,107568.99
2021-09-21 20:55:00,136493.38
2021-09-21 21:00:00,299974.55
2021-09-21 21:05:00,105907.47
2021-09-21 21:10:00,261645.5
2021-09-21 21:15:00,44298.04
2021-09-21 21:20:00,72946.29
2021-09-21 21:25:00,67449.64
2021-09-21 21:30:00,195616.26
2021-09-21 21:35:00,194681.04
2021-09-21 21:40:00,99393.99
2021-09-21 21:45:00,162287.78
2021-09-21 21:50:00,38764.26
2021-09-21 21:55:00,70449.64
2021-09-21 22:00:00,78837.4
2021-09-21 22:05:00,125892.63
2021-09-21 22:10:00,95563.25
2021-09-21 22:15:00,60488.68
2021-09-21 22:20:00,81342.11
2021-09-21 22:25:00,167519.92
2021-09-21 22:30:00,89613.73
2021-09-21 22:35:00,81703.59
2021-09-21 22:40:00,130633.61
2021-09-21 22:45:00,71628.16
2021-09-21 22:50:00,111958.22
2021-09-21 22:55:00,76516.96
2021-09-21 23:00:00,75094.72
2021-09-21 23:05:00,118528.42
2021-09-21 23:10:00,68930.74
2021-09-21 23:15:00,103922.87
2021-09-21 23:20:00,208461.23
2021-09-21 23:25:00,126887.38
2021-09-21 23:30:00,92168.52
2021-09-21 23:35:00,98901.17
2021-09-21 23:40:00,88252.17
2021-09-21 23:45:00,123346.64
2021-09-21 23:50:00,142465.14
2021-09-21 23:55:00,147085.1
2021-09-22 00:00:00,22643.31
2021-09-22 00:05:00,22657.68
2021-09-22 00:10:00,37537.72
2021-09-22 00:15:00,39015.88
2021-09-22 00:20:00,32020.63
2021-09-22 00:25:00,30084.85
2021-09-22 00:30:00,57019.89
2021-09-22 00:35:00,39414.77
2021-09-22 00:40:00,40315.15
2021-09-22 00:45:00,48895.17
2021-09-22 00:50:00,34043.81
2021-09-22 00:55:00,67139.85
2021-09-22 01:00:00,57053.85
2021-09-22 01:05:00,61517.68
2021-09-22 01:10:00,19979.14
2021-09-22 01:15:00,56562.64
2021-09-22 01:20:00,43726.34
2021-09-22 01:25:00,22278.05
2021-09-22 01:30:00,37421.66
2021-09-22 01:35:00,23609.57
2021-09-22 01:40:00,37583.79
2021-09-22 01:45:00,52148.9
2021-09-22 01:50:00,24384.38
2021-09-22 01:55:00,34285.76
2021-09-22 02:00:00,39055.07
2021-09-22 02:05:00,57591.86
2021-09-22 02:10:00,22658.31
2021-09-22 02:15:00,36864.93
2021-09-22 02:20:00,14596.9
2021-09-22 02:25:00,28822.54
2021-09-22 02:30:00,49340.02
2021-09-22 02:35:00,49386.14
2021-09-22 02:40:00,21514.19
2021-09-22 02:45:00,23924.92
2021-09-22 02:50:00,40302.92
2021-09-22 02:55:00,13790.44
2021-09-22 03:00:00,30046.86
2021-09-22 03:05:00,41257.45
2021-09-22 03:10:00,22734.49
2021-09-22 03:15:00,38055.55
2021-09-22 03:20:00,42699.28
2021-09-22 03:25:00,42551.56
2021-09-22 03:30:00,53446.12
2021-09-22 03:35:00,50317.23
2021-09-22 03:40:00,40396.82
2021-09-22 03:45:00,50799.54
2021-09-22 03:50:00,28768.32
2021-09-22 03:55:00,13456.91
2021-09-22 04:00:00,22279.6
2021-09-22 04:05:00,50280.16
2021-09-22 04:10:00,54946.95
2021-09-22 04:15:00,28636.59
2021-09-22 04:20:00,84691.32
2021-09-22 04:25:00,40478.84
2021-09-22 04:30:00,52027.16
2021-09-22 04:35:00,56096.09
2021-09-22 04:40:00,30190.95
2021-09-22 04:45:00,69947.21
2021-09-22 04:50:00,27950.0
2021-09-22 04:55:00,22881.64
2021-09-22 05:00:00,57136.31
2021-09-22 05:05:00,28056.1
2021-09-22 05:10:00,79660.02
2021-09-22 05:15:00,48084.97
2021-09-22 05:20:00,51768.4
2021-09-22 05:25:00,44440.64
2021-09-22 05:30:00,47322.86
2021-09-22 05:35:00,26515.1
2021-09-22 05:40:00,40607.43
2021-09-22 05:45:00,41763.06
2021-09-22 05:50:00,58969.12
2021-09-22 05:55:00,30369.71
2021-09-22 06:00:00,66368.57
2021-09-22 06:05:00,34339.5
2021-09-22 06:10:00,51424.86
2021-09-22 06:15:00,34742.97
2021-09-22 06:20:00,27048.7
2021-09-22 06:25:00,27740.91
2021-09-22 06:30:00,33038.94
2021-09-22 06:35:00,38237.25
2021-09-22 06:40:00,47150.01
2021-09-22 06:45:00,28743.56
2021-09-22 06:50:00,61739.72
2021-09-22 06:55:00,18591.63
2021-09-22 07:00:00,38510.74
2021-09-22 07:05:00,37132.66
2021-09-22 07:10:00,37761.27
2021-09-22 07:15:00,52485.21
2021-09-22 07:20:00,33832.87
2021-09-22 07:25:00,81074.88
2021-09-22 07:30:00,35333.87
2021-09-22 07:35:00,40138.6
2021-09-22 07:40:00,19193.14
2021-09-22 07:45:00,72755.93
2021-09-22 07:50:00,18569.27
2021-09-22 07:55:00,52186.6
2021-09-22 08:00:00,58543.71
2021-09-22 08:05:00,23484.51
2021-09-22 08:10:00,48893.77
2021-09-22 08:15:00,31416.67
2021-09-22 08:20:00,24525.36
2021-09-22 08:25:00,57617.36
2021-09-22 08:30:00,64109.93
2021-09-22 08:35:00,42168.81
2021-09-22 08:40:00,30682.54
2021-09-22 08:45:00,49713.91
2021-09-22 08:50:00,30936.49
2021-09-22 08:55:00,56284.12
2021-09-22 09:00:00,22119.8
2021-09-22 09:05:00,33336.51
2021-09-22 09:10:00,26560.03
2021-09-22 09:15:00,61092.4
2021-09-22 09:20:00,38250.39
2021-09-22 09:25:00,25634.11
2021-09-22 09:30:00,36906.54
2021-09-22 09:35:00,77633.3
2021-09-22 09:40:00,63974.8
2021-09-22 09:45:00,31384.59
2021-09-22 09:50:00,63822.57
2021-09-22 09:55:00,40585.13
2021-09-22 10:00:00,73880.62
2021-09-22 10:05:00,46205.07
2021-09-22 10:10:00,38644.75
2021-09-22 10:15:00,26815.05
2021-09-22 10:20:00,62047.56
2021-09-22 10:25:00,65486.75
2021-09-22 10:30:00,53156.51
2021-09-22 10:35:00,44199.73
2021-09-22 10:40:00,34297.79
2021-09-22 10:45:00,38498.98
2021-09-22 10:50:00,14630.02
2021-09-22 10:55:00,44881.03
2021-09-22 11:00:00,34307.56
2021-09-22 11:05:00,18191.51
2021-09-22 11:10:00,70132.07
2021-09-22 11:15:00,77462.43
2021-09-22 11:20:00,43369.04
2021-09-22 11:25:00,79704.7
2021-09-22 11:30:00,22796.06
2021-09-22 11:35:00,55618.16
2021-09-22 11:40:00,38925.65
2021-09-22 11:45:00,109483.02
2021-09-22 11:50:00,84109.55
2021-09-22 11:55:00,112914.13
2021-09-22 12:00:00,90254.33
2021-09-22 12:05:00,53379.5
2021-09-22 12:10:00,60195.35
2021-09-22 12:15:00,89266.84
2021-09-22 12:20:00,60668.6
2021-09-22 12:25:00,87522.08
2021-09-22 12:30:00,38601.68
2021-09-22 12:35:00,55242.93
2021-09-22 12:40:00,38611.3
2021-09-22 12:45:00,26847.14
2021-09-22 12:50:00,63931.97
2021-09-22 12:55:00,74301.48
2021-09-22 13:00:00,132885.29
2021-09-22 13:05:00,67489.29
2021-09-22 13:10:00,43313.9
2021-09-22 13:15:00,90205.66
2021-09-22 13:20:00,109772.05
2021-09-22 13:25:00,47166.53
2021-09-22 13:30:00,81763.72
2021-09-22 13:35:00,57263.79
2021-09-22 13:40:00,47516.84
2021-09-22 13:45:00,46257.16
2021-09-22 13:50:00,55420.56
2021-09-22 13:55:00,48139.19
2021-09-22 14:00:00,104247.02
2021-09-22 14:05:00,119187.69
2021-09-22 14:10:00,116563.9
2021-09-22 14:15:00,56537.47
2021-09-22 14:20:00,169607.8
2021-09-22 14:25:00,151897.1
2021-09-22 14:30:00,148662.69
2021-09-22 14:35:00,64868.82
2021-09-22 14:40:00,62988.31
2021-09-22 14:45:00,39344.19
2021-09-22 14:50:00,117433.62
2021-09-22 14:55:00,73433.56
2021-09-22 15:00:00,82649.56
2021-09-22 15:05:00,58765.81
2021-09-22 15:10:00,108942.51
2021-09-22 15:15:00,52938.31
2021-09-22 15:20:00,72988.63
2021-09-22 15:25:00,92301.15
2021-09-22 15:30:00,191038.28
2021-09-22 15:35:00,143804.81
2021-09-22 15:40:00,126058.33
2021-09-22 15:45:00,95714.35
2021-09-22 15:50:00,170846.49
2021-09-22 15:55:00,84356.44
2021-09-22 16:00:00,39044.08
2021-09-22 16:05:00,93943.65
2021-09-22 16:10:00,97264.45
2021-09-22 16:15:00,68650.98
2021-09-22 16:20:00,125668.84
2021-09-22 16:25:00,95886.7
2021-09-22 16:30:00,97602.89
2021-09-22 16:35:00,68901.03
2021-09-22 16:40:00,58130.23
2021-09-22 16:45:00,82711.49
2021-09-22 16:50:00,221121.64
2021-09-22 16:55:00,65111.81
2021-09-22 17:00:00,70036.0
2021-09-22 17:05:00,123511.35
2021-09-22 17:10:00,159155.03
2021-09-22 17:15:00,94208.12
2021-09-22 17:20:00,85266.77
2021-09-22 17:25:00,122610.01
2021-09-22 17:30:00,56790.38
2021-09-22 17:35:00,99019.08
2021-09-22 17:40:00,140887.54
2021-09-22 17:45:00,78622.41
2021-09-22 17:50:00,119212.6
2021-09-22 17:55:00,107631.15
2021-09-22 18:00:00,96968.33
2021-09-22 18:05:00,106408.97
2021-09-22 18:10:00,80119.67
2021-09-22 18:15:00,66362.46
2021-09-22 18:20:00,76027.5
2021-09-22 18:25:00,102334.66
2021-09-22 18:30:00,76557.69
2021-09-22 18:35:00,158289.17
2021-09-22 18:40:00,127853.0
2021-09-22 18:45:00,205976.58
2021-09-22 18:50:00,199640.54
2021-09-22 18:55:00,63574.38
2021-09-22 19:00:00,89674.62
2021-09-22 19:05:00,221391.25
2021-09-22 19:10:00,101089.38
2021-09-22 19:15:00,83334.68
2021-09-22 19:20:00,188709.86
2021-09-22 19:25:00,96994.04
2021-09-22 19:30:00,92758.46
2021-09-22 19:35:00,186508.2
2021-09-22 19:40:00,113386.13
2021-09-22 19:45:00,180155.89
2021-09-22 19:50:00,222537.23
2021-09-22 19:55:00,213663.78
2021-09-22 20:00:00,60363.86
2021-09-22 20:05:00,177285.23
2021-09-22 20:10:00,187090.05
2021-09-22 20:15:00,121731.93
2021-09-22 20:20:00,125235.88
2021-09-22 20:25:00,52425.87
2021-09-22 20:30:00,240785.09
2021-09-22 20:35:00,43192.25
2021-09-22 20:40:00,136294.73
2021-09-22 20:45:00,62059.5
2021-09-22 20:50:00,136629.46
2021-09-22 20:55:00,129474.82
2021-09-22 21:00:00,301312.15
2021-09-22 21:05:00,102330.86
2021-09-22 21:10:00,131705.07
2021-09-22 21:15:00,251417.5
2021-09-22 21:20:00,173431.95
2021-09-22 21:25:00,259405.31
2021-09-22 21:30:00,283268.78
2021-09-22 21:35:00,253477.57
2021-09-22 21:40:00,145307.6
2021-09-22 21:45:00,108002.83
2021-09-22 21:50:00,65242.48
2021-09-22 21:55:00,236822.45
2021-09-22 22:00:00,179052.54
2021-09-22 22:05:00,48437.05
2021-09-22 22:10:00,120182.35
2021-09-22 22:15:00,229903.25
2021-09-22 22:20:00,179194.55
2021-09-22 22:25:00,197556.41
2021-09-22 22:30:00,169837.36
2021-09-22 22:35:00,71107.31
2021-09-22 22:40:00,37533.24
2021-09-22 22:45:00,123603.43
2021-09-22 22:50:00,79027.53
2021-09-22 22:55:00,155126.0
2021-09-22 23:00:00,65545.31
2021-09-22 23:05:00,121138.08
2021-09-22 23:10:00,45570.31
2021-09-22 23:15:00,158735.4
2021-09-22 23:20:00,139508.52
2021-09-22 23:25:00,137607.73
2021-09-22 23:30:00,76764.81
2021-09-22 23:35:00,39238.89
2021-09-22 23:40:00,52589.05
2021-09-22 23:45:00,118292.92
2021-09-22 23:50:00,60144.01
2021-09-22 23:55:00,131652.43
2021-09-23 00:00:00,33956.17
2021-09-23 00:05:00,26036.94
2021-09-23 00:10:00,64511.56
2021-09-23 00:15:00,19137.78
2021-09-23 00:20:00,56334.74
2021-09-23 00:25:00,42301.19
2021-09-23 00:30:00,26916.17
2021-09-23 00:35:00,41645.73
2021-09-23 00:40:00,54568.82
2021-09-23 00:45:00,60168.38
2021-09-23 00:50:00,43953.16
2021-09-23 00:55:00,80238.78
2021-09-23 01:00:00,73974.8
2021-09-23 01:05:00,19880.86
2021-09-23 01:10:00,45896.27
2021-09-23 01:15:00,36672.3
2021-09-23 01:20:00,39633.7
2021-09-23 01:25:00,83494.46
2021-09-23 01:30:00,44250.5
2021-09-23 01:35:00,50847.3
2021-09-23 01:40:00,44206.63
2021-09-23 01:45:00,11723.09
2021-09-23 01:50:00,34493.45
2021-09-23 01:55:00,53264.39
2021-09-23 02:00:00,31132.54
2021-09-23 02:05:00,88941.83
2021-09-23 02:10:00,25773.53
2021-09-23 02:15:00,19390.66
2021-09-23 02:20:00,61100.78
2021-09-23 02:25:00,56067.25
2021-09-23 02:30:00,55597.44
2021-09-23 02:35:00,49698.92
2021-09-23 02:40:00,25878.3
2021-09-23 02:45:00,21151.96
2021-09-23 02:50:00,50747.93
2021-09-23 02:55:00,70917.59
2021-09-23 03:00:00,49262.26
2021-09-23 03:05:00,20629.31
2021-09-23 03:10:00,47809.47
2021-09-23 03:15:00,45416.1
2021-09-23 03:20:00,27946.29
2021-09-23 03:25:00,37505.68
2021-09-23 03:30:00,30012.13
2021-09-23 03:35:00,40259.11
2021-09-23 03:40:00,19052.73
2021-09-23 03:45:00,10264.63
2021-09-23 03:50:00,47470.9
2021-09-23 03:55:00,46788.77
2021-09-23 04:00:00,26054.53
2021-09-23 04:05:00,44358.64
2021-09-23 04:10:00,42026.88
2021-09-23 04:15:00,43156.36
2021-09-23 04:20:00,69824.21
2021-09-23 04:25:00,52932.79
2021-09-23 04:30:00,27644.12
2021-09-23 04:35:00,43836.56
2021-09-23 04:40:00,39255.45
2021-09-23 04:45:00,34629.93
2021-09-23 04:50:00,48189.71
2021-09-23 04:55:00,22840.17
2021-09-23 05:00:00,36942.31
2021-09-23 05:05:00,27152.93
2021-09-23 05:10:00,77954.39
2021-09-23 05:15:00,37689.85
2021-09-23 05:20:00,30351.58
2021-09-23 05:25:00,43980.43
2021-09-23 05:30:00,64877.36
2021-09-23 05:35:00,69532.33
2021-09-23 05:40:00,44920.51
2021-09-23 05:45:00,51485.51
2021-09-23 05:50:00,34861.42
2021-09-23 05:55:00,34207.73
2021-09-23 06:00:00,52503.87
2021-09-23 06:05:00,79315.8
2021-09-23 06:10:00,32610.61
2021-09-23 06:15:00,59254.61
2021-09-23 06:20:00,27237.08
2021-09-23 06:25:00,21870.58
2021-09-23 06:30:00,69152.87
2021-09-23 06:35:00,19960.61
2021-09-23 06:40:00,64318.97
2021-09-23 06:45:00,31742.53
2021-09-23 06:50:00,23772.56
2021-09-23 06:55:00,24331.9
2021-09-23 07:00:00,68831.15
2021-09-23 07:05:00,56482.1
2021-09-23 07:10:00,34736.47
2021-09-23 07:15:00,57259.35
2021-09-23 07:20:00,58459.38
2021-09-23 07:25:00,17032.82
2021-09-23 07:30:00,34222.38
2021-09-23 07:35:00,38438.3
2021-09-23 07:40:00,31705.91
2021-09-23 07:45:00,34156.05
2021-09-23 07:50:00,35886.77
2021-09-23 07:55:00,77390.24
2021-09-23 08:00:00,76223.34
2021-09-23 08:05:00,42684.07
2021-09-23 08:10:00,82625.21
2021-09-23 08:15:00,14843.42
2021-09-23 08:20:00,42440.29
2021-09-23 08:25:00,58123.58
2021-09-23 08:30:00,47135.25
2021-09-23 08:35:00,25187.77
2021-09-23 08:40:00,46187.29
2021-09-23 08:45:00,38847.96
2021-09-23 08:50:00,33809.43
2021-09-23 08:55:00,25258.66
2021-09-23 09:00:00,44928.39
2021-09-23 09:05:00,33010.79
2021-09-23 09:10:00,47391.88
2021-09-23 09:15:00,90210.15
2021-09-23 09:20:00,91101.72
2021-09-23 09:25:00,65600.06
2021-09-23 09:30:00,14206.18
2021-09-23 09:35:00,39452.56
2021-09-23 09:40:00,82513.39
2021-09-23 09:45:00,75652.91
2021-09-23 09:50:00,65734.92
2021-09-23 09:55:00,31293.09
2021-09-23 10:00:00,39041.17
2021-09-23 10:05:00,64754.14
2021-09-23 10:10:00,80490.18
2021-09-23 10:15:00,85701.47
2021-09-23 10:20:00,53892.45
2021-09-23 10:25:00,40873.29
2021-09-23 10:30:00,50313.48
2021-09-23 10:35:00,63840.9
2021-09-23 10:40:00,44153.27
2021-09-23 10:45:00,44124.71
2021-09-23 10:50:00,110137.57
2021-09-23 10:55:00,41925.44
2021-09-23 11:00:00,72737.1
2021-09-23 11:05:00,41492.92
2021-09-23 11:10:00,39935.31
2021-09-23 11:15:00,117756.05
2021-09-23 11:20:00,37958.16
2021-09-23 11:25:00,33006.02
2021-09-23 11:30:00,113881.66
2021-09-23 11:35:00,38643.97
2021-09-23 11:40:00,114340.87
2021-09-23 11:45:00,55828.53
2021-09-23 11:50:00,59411.94
2021-09-23 11:55:00,105405.46
2021-09-23 12:00:00,57870.57
2021-09-23 12:05:00,65553.31
2021-09-23 12:10:00,64304.65
2021-09-23 12:15:00,25224.39
2021-09-23 12:20:00,44791.28
2021-09-23 12:25:00,65112.42
2021-09-23 12:30:00,76668.59
2021-09-23 12:35:00,107789.1
2021-09-23 12:40:00,101952.48
2021-09-23 12:45:00,35300.19
2021-09-23 12:50:00,83182.09
2021-09-23 12:55:00,92274.88
2021-09-23 13:00:00,80869.12
2021-09-23 13:05:00,51700.94
2021-09-23 13:10:00,56958.88
2021-09-23 13:15:00,141042.38
2021-09-23 13:20:00,89451.22
2021-09-23 13:25:00,66143.73
2021-09-23 13:30:00,73343.47
2021-09-23 13:35:00,79989.27
2021-09-23 13:40:00,98798.86
2021-09-23 13:45:00,72936.65
2021-09-23 13:50:00,29408.32
2021-09-23 13:55:00,65908.65
2021-09-23 14:00:00,76484.16
2021-09-23 14:05:00,95784.33
2021-09-23 14:10:00,129522.88
2021-09-23 14:15:00,35687.41
2021-09-23 14:20:00,105158.54
2021-09-23 14:25:00,121000.7
2021-09-23 14:30:00,110118.15
2021-09-23 14:35:00,91372.72
2021-09-23 14:40:00,95941.87
2021-09-23 14:45:00,84829.87
2021-09-23 14:50:00,171645.33
2021-09-23 14:55:00,78054.47
2021-09-23 15:00:00,133139.88
2021-09-23 15:05:00,159499.9
2021-09-23 15:10:00,152717.94
2021-09-23 15:15:00,44939.2
2021-09-23 15:20:00,107982.4
2021-09-23 15:25:00,70061.94
2021-09-23 15:30:00,61389.42
2021-09-23 15:35:00,63137.68
2021-09-23 15:40:00,118011.73
2021-09-23 15:45:00,111080.8
2021-09-23 15:50:00,51427.11
2021-09-23 15:55:00,59893.3
2021-09-23 16:00:00,69613.31
2021-09-23 16:05:00,194015.71
2021-09-23 16:10:00,180806.05
2021-09-23 16:15:00,111945.23
2021-09-23 16:20:00,114468.27
2021-09-23 16:25:00,51224.15
2021-09-23 16:30:00,71574.32
2021-09-23 16:35:00,132226.12
2021-09-23 16:40:00,156956.76
2021-09-23 16:45:00,112332.98
2021-09-23 16:50:00,43660.58
2021-09-23 16:55:00,110469.46
2021-09-23 17:00:00,114120.43
2021-09-23 17:05:00,146902.02
2021-09-23 17:10:00,71717.81
2021-09-23 17:15:00,175521.51
2021-09-23 17:20:00,57172.19
2021-09-23 17:25:00,103958.22
2021-09-23 17:30:00,69007.18
2021-09-23 17:35:00,115360.03
2021-09-23 17:40:00,92815.8
2021-09-23 17:45:00,155917.42
2021-09-23 17:50:00,90753.39
2021-09-23 17:55:00,91345.32
2021-09-23 18:00:00,140776.7
2021-09-23 18:05:00,243986.24
2021-09-23 18:10:00,122706.37
2021-09-23 18:15:00,85477.59
2021-09-23 18:20:00,162350.56
2021-09-23 18:25:00,94978.94
2021-09-23 18:30:00,164576.63
2021-09-23 18:35:00,280910.98
2021-09-23 18:40:00,80749.94
2021-09-23 18:45:00,88636.9
2021-09-23 18:50:00,163676.7
2021-09-23 18:55:00,91690.2
2021-09-23 19:00:00,141858.87
2021-09-23 19:05:00,168119.83
2021-09-23 19:10:00,113478.23
2021-09-23 19:15:00,216100.99
2021-09-23 19:20:00,169982.88
2021-09-23 19:25:00,225622.33
2021-09-23 19:30:00,226945.9
2021-09-23 19:35:00,250418.66
2021-09-23 19:40:00,116458.36
2021-09-23 19:45:00,172089.48
2021-09-23 19:50:00,82992.12
2021-09-23 19:55:00,113557.83
2021-09-23 20:00:00,126032.83
2021-09-23 20:05:00,74269.89
2021-09-23 20:10:00,162817.89
2021-09-23 20:15:00,100224.42
2021-09-23 20:20:00,170871.95
2021-09-23 20:25:00,90102.79
2021-09-23 20:30:00,161904.63
2021-09-23 20:35:00,104289.15
2021-09-23 20:40:00,93940.43
2021-09-23 20:45:00,72500.02
2021-09-23 20:50:00,149276.74
2021-09-23 20:55:00,76651.84
2021-09-23 21:00:00,114201.75
2021-09-23 21:05:00,223123.49
2021-09-23 21:10:00,115309.85
2021-09-23 21:15:00,212292.47
2021-09-23 21:20:00,194001.33
2021-09-23 21:25:00,133975.11
2021-09-23 21:30:00,48582.76
2021-09-23 21:35:00,125479.32
2021-09-23 21:40:00,97022.47
2021-09-23 21:45:00,72096.22
2021-09-23 21:50:00,114182.55
2021-09-23 21:55:00,153937.57
2021-09-23 22:00:00,245170.56
2021-09-23 22:05:00,82680.56
2021-09-23 22:10:00,161009.13
2021-09-23 22:15:00,106799.47
2021-09-23 22:20:00,84000.26
2021-09-23 22:25:00,124476.04
2021-09-23 22:30:00,75734.83
2021-09-23 22:35:00,45357.85
2021-09-23 22:40:00,50098.09
2021-09-23 22:45:00,212515.91
2021-09-23 22:50:00,141929.35
2021-09-23 22:55:00,108005.83
2021-09-23 23:00:00,56080.28
2021-09-23 23:05:00,55899.77
2021-09-23 23:10:00,92397.24
2021-09-23 23:15:00,101155.43
2021-09-23 23:20:00,151435.66
2021-09-23 23:25:00,72061.33
2021-09-23 23:30:00,177368.79
2021-09-23 23:35:00,86762.55
2021-09-23 23:40:00,195684.42
2021-09-23 23:45:00,38693.99
2021-09-23 23:50:00,53583.49
2021-09-23 23:55:00,124343.42
2021-09-24 00:00:00,30049.59
2021-09-24 00:05:00,28770.42
2021-09-24 00:10:00,13199.67
2021-09-24 00:15:00,41822.34
2021-09-24 00:20:00,48553.49
2021-09-24 00:25:00,75387.09
2021-09-24 00:30:00,37781.43
2021-09-24 00:35:00,62910.13
2021-09-24 00:40:00,59712.6
2021-09-24 00:45:00,46225.03
2021-09-24 00:50:00,22330.69
2021-09-24 00:55:00,60507.89
2021-09-24 01:00:00,25410.08
2021-09-24 01:05:00,94891.45
2021-09-24 01:10:00,74516.77
2021-09-24 01:15:00,42637.2
2021-09-24 01:20:00,21238.27
2021-09-24 01:25:00,79874.86
2021-09-24 01:30:00,71881.61
2021-09-24 01:35:00,26207.13
2021-09-24 01:40:00,32580.85
2021-09-24 01:45:00,28191.77
2021-09-24 01:50:00,18423.39
2021-09-24 01:55:00,39278.01
2021-09-24 02:00:00,72902.22
2021-09-24 02:05:00,60031.94
2021-09-24 02:10:00,30720.53
2021-09-24 02:15:00,40930.4
2021-09-24 02:20:00,60364.92
2021-09-24 02:25:00,10749.04
2021-09-24 02:30:00,23790.28
2021-09-24 02:35:00,28737.35
2021-09-24 02:40:00,35547.68
2021-09-24 02:45:00,20407.62
2021-09-24 02:50:00,56245.91
2021-09-24 02:55:00,29989.43
2021-09-24 03:00:00,33625.06
2021-09-24 03:05:00,81282.44
2021-09-24 03:10:00,57264.45
2021-09-24 03:15:00,21225.34
2021-09-24 03:20:00,55968.82
2021-09-24 03:25:00,41757.1
2021-09-24 03:30:00,65899.78
2021-09-24 03:35:00,49334.01
2021-09-24 03:40:00,16980.86
2021-09-24 03:45:00,61073.9
2021-09-24 03:50:00,81998.58
2021-09-24 03:55:00,37743.59
2021-09-24 04:00:00,30494.47
2021-09-24 04:05:00,26375.33
2021-09-24 04:10:00,43183.11
2021-09-24 04:15:00,39428.44
2021-09-24 04:20:00,44787.68
2021-09-24 04:25:00,83422.58
2021-09-24 04:30:00,24444.79
2021-09-24 04:35:00,45486.71
2021-09-24 04:40:00,22489.23
2021-09-24 04:45:00,29340.44
2021-09-24 04:50:00,59516.83
2021-09-24 04:55:00,58924.09
2021-09-24 05:00:00,68490.75
2021-09-24 05:05:00,63819.45
2021-09-24 05:10:00,72076.41
2021-09-24 05:15:00,62605.02
2021-09-24 05:20:00,15171.27
2021-09-24 05:25:00,54422.98
2021-09-24 05:30:00,33170.23
2021-09-24 05:35:00,25132.48
2021-09-24 05:40:00,78209.29
2021-09-24 05:45:00,47165.52
2021-09-24 05:50:00,22519.7
2021-09-24 05:55:00,47806.98
2021-09-24 06:00:00,83407.35
2021-09-24 06:05:00,18772.45
2021-09-24 06:10:00,33991.24
2021-09-24 06:15:00,61144.06
2021-09-24 06:20:00,32323.9
2021-09-24 06:25:00,31618.51
2021-09-24 06:30:00,16748.2
2021-09-24 06:35:00,38422.44
2021-09-24 06:40:00,70619.65
2021-09-24 06:45:00,32809.36
2021-09-24 06:50:00,23044.51
2021-09-24 06:55:00,40820.9
2021-09-24 07:00:00,48286.46
2021-09-24 07:05:00,36399.04
2021-09-24 07:10:00,90394.2
2021-09-24 07:15:00,43340.7
2021-09-24 07:20:00,68178.21
2021-09-24 07:25:00,72854.8
2021-09-24 07:30:00,79977.02
2021-09-24 07:35:00,22466.31
2021-09-24 07:40:00,34149.37
2021-09-24 07:45:00,33867.7
2021-09-24 07:50:00,34549.72
2021-09-24 07:55:00,57125.97
2021-09-24 08:00:00,68569.43
2021-09-24 08:05:00,46028.69
2021-09-24 08:10:00,91128.44
2021-09-24 08:15:00,33259.26
2021-09-24 08:20:00,101280.23
2021-09-24 08:25:00,103915.84
2021-09-24 08:30:00,29949.75
2021-09-24 08:35:00,97529.39
2021-09-24 08:40:00,44794.28
2021-09-24 08:45:00,93815.35
2021-09-24 08:50:00,75247.14
2021-09-24 08:55:00,49725.39
2021-09-24 09:00:00,65763.75
2021-09-24 09:05:00,34186.46
2021-09-24 09:10:00,107842.95
2021-09-24 09:15:00,88427.26
2021-09-24 09:20:00,45882.61
2021-09-24 09:25:00,65288.96
2021-09-24 09:30:00,43359.87
2021-09-24 09:35:00,41721.1
2021-09-24 09:40:00,104347.41
2021-09-24 09:45:00,97246.79
2021-09-24 09:50:00,35025.23
2021-09-24 09:55:00,69770.43
2021-09-24 10:00:00,26174.61
2021-09-24 10:05:00,98255.39
2021-09-24 10:10:00,53578.75
2021-09-24 10:15:00,83410.8
2021-09-24 10:20:00,52085.06
2021-09-24 10:25:00,44936.32
2021-09-24 10:30:00,60044.13
2021-09-24 10:35:00,50853.72
2021-09-24 10:40:00,14437.09
2021-09-24 10:45:00,62703.87
2021-09-24 10:50:00,80645.81
2021-09-24 10:55:00,74093.93
2021-09-24 11:00:00,15123.81
2021-09-24 11:05:00,30345.91
2021-09-24 11:10:00,41092.36
2021-09-24 11:15:00,19559.38
2021-09-24 11:20:00,31781.88
2021-09-24 11:25:00,57253.68
2021-09-24 11:30:00,105386.23
2021-09-24 11:35:00,48996.23
2021-09-24 11:40:00,33614.85
2021-09-24 11:45:00,31658.42
2021-09-24 11:50:00,56359.08
2021-09-24 11:55:00,66398.69
2021-09-24 12:00:00,87478.19
2021-09-24 12:05:00,52499.05
2021-09-24 12:10:00,66461.41
2021-09-24 12:15:00,85952.41
2021-09-24 12:20:00,36082.78
